Table_Name,Fields,Datatype
DataAssessmentMetric,SystemModstamp,datetime
DataAssessmentMetric,NumTotal,int
DataAssessmentMetric,NumProcessed,int
DataAssessmentMetric,NumMatched,int
DataAssessmentMetric,NumMatchedDifferent,int
DataAssessmentMetric,NumUnmatched,int
DataAssessmentMetric,NumDuplicates,int
DataAssessmentValueMetric,Id,id
DataAssessmentValueMetric,IsDeleted,boolean
DataAssessmentValueMetric,Name,string
DataAssessmentValueMetric,CreatedDate,datetime
DataAssessmentValueMetric,CreatedById,id
DataAssessmentValueMetric,LastModifiedDate,datetime
DataAssessmentValueMetric,LastModifiedById,id
DataAssessmentValueMetric,SystemModstamp,datetime
DataAssessmentValueMetric,DataAssessmentFieldMetricId,id
DataAssessmentValueMetric,FieldValue,string
DataAssessmentValueMetric,ValueCount,int
DatacloudCompany,Id,id
DatacloudCompany,ExternalId,string
DatacloudCompany,CompanyId,string
DatacloudCompany,Name,string
DatacloudCompany,Description,string
DatacloudCompany,IsInactive,boolean
DatacloudCompany,Phone,phone
DatacloudCompany,Fax,phone
DatacloudCompany,Street,string
DatacloudCompany,City,string
DatacloudCompany,State,string
DatacloudCompany,StateCode,picklist
DatacloudCompany,Country,string
DatacloudCompany,CountryCode,picklist
DatacloudCompany,Zip,string
DatacloudCompany,Site,picklist
DatacloudCompany,Industry,string
DatacloudCompany,NumberOfEmployees,int
DatacloudCompany,AnnualRevenue,currency
DatacloudCompany,DunsNumber,string
DatacloudCompany,NaicsCode,string
DatacloudCompany,NaicsDesc,string
DatacloudCompany,Sic,string
DatacloudCompany,SicDesc,string
DatacloudCompany,Ownership,string
DatacloudCompany,IsOwned,boolean
DatacloudCompany,TickerSymbol,string
DatacloudCompany,TradeStyle,string
DatacloudCompany,Website,url
DatacloudCompany,YearStarted,string
DatacloudCompany,ActiveContacts,int
DatacloudCompany,UpdatedDate,datetime
DatacloudCompany,FortuneRank,int
DatacloudCompany,IncludedInSnP500,string
DatacloudCompany,PremisesMeasure,int
DatacloudCompany,PremisesMeasureReliability,string
DatacloudCompany,PremisesMeasureUnit,string
DatacloudCompany,EmployeeQuantityGrowthRate,double
DatacloudCompany,SalesTurnoverGrowthRate,double
DatacloudCompany,PriorYearEmployees,int
DatacloudCompany,PriorYearRevenue,currency
DatacloudCompany,IsInCrm,boolean
DatacloudCompany,FullAddress,string
DatacloudCompany,SicCodeDesc,string
DatacloudContact,Id,id
DatacloudContact,ExternalId,string
DatacloudContact,CompanyId,string
DatacloudContact,ContactId,string
DatacloudContact,CompanyName,string
DatacloudContact,Title,string
DatacloudContact,IsInactive,boolean
DatacloudContact,FirstName,string
DatacloudContact,LastName,string
DatacloudContact,Phone,phone
DatacloudContact,Email,email
DatacloudContact,Street,string
DatacloudContact,City,string
DatacloudContact,State,string
DatacloudContact,Country,string
DatacloudContact,Zip,string
DatacloudContact,Department,picklist
DatacloudContact,Level,picklist
DatacloudContact,IsOwned,boolean
DatacloudContact,UpdatedDate,datetime
DatacloudContact,IsInCrm,boolean
DatacloudDandBCompany,Id,id
DatacloudDandBCompany,ExternalId,string
DatacloudDandBCompany,Name,string
DatacloudDandBCompany,DunsNumber,string
DatacloudDandBCompany,CompanyId,string
DatacloudDandBCompany,Street,string
DatacloudDandBCompany,City,string
DatacloudDandBCompany,State,string
DatacloudDandBCompany,StateCode,string
DatacloudDandBCompany,Country,string
DatacloudDandBCompany,CountryCode,string
DatacloudDandBCompany,Zip,string
DatacloudDandBCompany,Phone,phone
DatacloudDandBCompany,Fax,phone
DatacloudDandBCompany,CountryAccessCode,string
DatacloudDandBCompany,PublicIndicator,picklist
DatacloudDandBCompany,StockSymbol,string
DatacloudDandBCompany,StockExchange,string
DatacloudDandBCompany,SalesVolume,double
DatacloudDandBCompany,URL,url
DatacloudDandBCompany,OutOfBusiness,picklist
DatacloudDandBCompany,EmployeesTotal,double
DatacloudDandBCompany,FipsMsaCode,string
DatacloudDandBCompany,FipsMsaDesc,string
DatacloudDandBCompany,TradeStyle1,string
DatacloudDandBCompany,YearStarted,string
DatacloudDandBCompany,MailingStreet,string
DatacloudDandBCompany,MailingCity,string
DatacloudDandBCompany,MailingState,string
DatacloudDandBCompany,MailingStateCode,string
DatacloudDandBCompany,MailingCountry,string
DatacloudDandBCompany,MailingCountryCode,string
DatacloudDandBCompany,MailingZip,string
DatacloudDandBCompany,Latitude,string
DatacloudDandBCompany,Longitude,string
DatacloudDandBCompany,PrimarySic,string
DatacloudDandBCompany,PrimarySicDesc,string
DatacloudDandBCompany,SecondSic,string
DatacloudDandBCompany,SecondSicDesc,string
DatacloudDandBCompany,ThirdSic,string
DatacloudDandBCompany,ThirdSicDesc,string
DatacloudDandBCompany,FourthSic,string
DatacloudDandBCompany,FourthSicDesc,string
DatacloudDandBCompany,FifthSic,string
DatacloudDandBCompany,FifthSicDesc,string
DatacloudDandBCompany,SixthSic,string
DatacloudDandBCompany,SixthSicDesc,string
DatacloudDandBCompany,PrimaryNaics,string
DatacloudDandBCompany,PrimaryNaicsDesc,string
DatacloudDandBCompany,SecondNaics,string
DatacloudDandBCompany,SecondNaicsDesc,string
DatacloudDandBCompany,ThirdNaics,string
DatacloudDandBCompany,ThirdNaicsDesc,string
DatacloudDandBCompany,FourthNaics,string
DatacloudDandBCompany,FourthNaicsDesc,string
DatacloudDandBCompany,FifthNaics,string
DatacloudDandBCompany,FifthNaicsDesc,string
DatacloudDandBCompany,SixthNaics,string
DatacloudDandBCompany,SixthNaicsDesc,string
DatacloudDandBCompany,OwnOrRent,picklist
DatacloudDandBCompany,EmployeesHere,double
DatacloudDandBCompany,EmployeesHereReliability,picklist
DatacloudDandBCompany,SalesVolumeReliability,picklist
DatacloudDandBCompany,CurrencyCode,picklist
DatacloudDandBCompany,LegalStatus,picklist
DatacloudDandBCompany,GlobalUltimateTotalEmployees,double
DatacloudDandBCompany,EmployeesTotalReliability,picklist
DatacloudDandBCompany,MinorityOwned,picklist
DatacloudDandBCompany,WomenOwned,picklist
DatacloudDandBCompany,SmallBusiness,picklist
DatacloudDandBCompany,MarketingSegmentationCluster,picklist
DatacloudDandBCompany,ImportExportAgent,picklist
DatacloudDandBCompany,Subsidiary,picklist
DatacloudDandBCompany,TradeStyle2,string
DatacloudDandBCompany,TradeStyle3,string
DatacloudDandBCompany,TradeStyle4,string
DatacloudDandBCompany,TradeStyle5,string
DatacloudDandBCompany,NationalId,string
DatacloudDandBCompany,NationalIdType,picklist
DatacloudDandBCompany,UsTaxId,string
DatacloudDandBCompany,GeoCodeAccuracy,picklist
DatacloudDandBCompany,FamilyMembers,int
DatacloudDandBCompany,MarketingPreScreen,picklist
DatacloudDandBCompany,GlobalUltimateDunsNumber,string
DatacloudDandBCompany,GlobalUltimateBusinessName,string
DatacloudDandBCompany,ParentOrHqDunsNumber,string
DatacloudDandBCompany,ParentOrHqBusinessName,string
DatacloudDandBCompany,DomesticUltimateDunsNumber,string
DatacloudDandBCompany,DomesticUltimateBusinessName,string
DatacloudDandBCompany,LocationStatus,picklist
DatacloudDandBCompany,CompanyCurrencyIsoCode,picklist
DatacloudDandBCompany,Description,string
DatacloudDandBCompany,IsOwned,boolean
DatacloudDandBCompany,IsParent,boolean
DatacloudDandBCompany,FortuneRank,int
DatacloudDandBCompany,IncludedInSnP500,string
DatacloudDandBCompany,PremisesMeasure,int
DatacloudDandBCompany,PremisesMeasureReliability,string
DatacloudDandBCompany,PremisesMeasureUnit,string
DatacloudDandBCompany,EmployeeQuantityGrowthRate,double
DatacloudDandBCompany,SalesTurnoverGrowthRate,double
DatacloudDandBCompany,PrimarySic8,string
DatacloudDandBCompany,PrimarySic8Desc,string
DatacloudDandBCompany,SecondSic8,string
DatacloudDandBCompany,SecondSic8Desc,string
DatacloudDandBCompany,ThirdSic8,string
DatacloudDandBCompany,ThirdSic8Desc,string
DatacloudDandBCompany,FourthSic8,string
DatacloudDandBCompany,FourthSic8Desc,string
DatacloudDandBCompany,FifthSic8,string
DatacloudDandBCompany,FifthSic8Desc,string
DatacloudDandBCompany,SixthSic8,string
DatacloudDandBCompany,SixthSic8Desc,string
DatacloudDandBCompany,PriorYearEmployees,int
DatacloudDandBCompany,PriorYearRevenue,double
DatacloudDandBCompany,Industry,string
DatacloudDandBCompany,Revenue,double
DatacloudDandBCompany,IsInCrm,boolean
DatacloudDandBCompany,FullAddress,string
DatacloudDandBCompany,SicCodeDesc,string
DatacloudOwnedEntity,Id,id
DatacloudOwnedEntity,IsDeleted,boolean
DatacloudOwnedEntity,Name,string
DatacloudOwnedEntity,CreatedDate,datetime
DatacloudOwnedEntity,CreatedById,id
DatacloudOwnedEntity,LastModifiedDate,datetime
DatacloudOwnedEntity,LastModifiedById,id
DatacloudOwnedEntity,SystemModstamp,datetime
DatacloudOwnedEntity,DataDotComKey,string
DatacloudOwnedEntity,DatacloudEntityType,picklist
DatacloudOwnedEntity,UserId,id
DatacloudOwnedEntity,PurchaseUsageId,id
DatacloudOwnedEntity,PurchaseType,picklist
DatacloudPurchaseUsage,Id,id
DatacloudPurchaseUsage,IsDeleted,boolean
DatacloudPurchaseUsage,Name,string
DatacloudPurchaseUsage,CreatedDate,datetime
DatacloudPurchaseUsage,CreatedById,id
DatacloudPurchaseUsage,LastModifiedDate,datetime
DatacloudPurchaseUsage,LastModifiedById,id
DatacloudPurchaseUsage,SystemModstamp,datetime
DatacloudPurchaseUsage,UserId,id
DatacloudPurchaseUsage,UserType,picklist
DatacloudPurchaseUsage,PurchaseType,picklist
DatacloudPurchaseUsage,DatacloudEntityType,picklist
DatacloudPurchaseUsage,Usage,double
DatacloudPurchaseUsage,Description,string
DataUseLegalBasis,Id,id
DataUseLegalBasis,OwnerId,id
DataUseLegalBasis,IsDeleted,boolean
DataUseLegalBasis,Name,string
DataUseLegalBasis,CreatedDate,datetime
DataUseLegalBasis,CreatedById,id
DataUseLegalBasis,LastModifiedDate,datetime
DataUseLegalBasis,LastModifiedById,id
DataUseLegalBasis,SystemModstamp,datetime
DataUseLegalBasis,LastViewedDate,datetime
DataUseLegalBasis,LastReferencedDate,datetime
DataUseLegalBasis,Source,string
DataUseLegalBasis,Description,string
DataUsePurpose,Id,id
DataUsePurpose,OwnerId,id
DataUsePurpose,IsDeleted,boolean
DataUsePurpose,Name,string
DataUsePurpose,CreatedDate,datetime
DataUsePurpose,CreatedById,id
DataUsePurpose,LastModifiedDate,datetime
DataUsePurpose,LastModifiedById,id
DataUsePurpose,SystemModstamp,datetime
DataUsePurpose,LastViewedDate,datetime
DataUsePurpose,LastReferencedDate,datetime
DataUsePurpose,LegalBasisId,id
DataUsePurpose,Description,string
DataUsePurpose,CanDataSubjectOptOut,boolean
DeclinedEventRelation,Id,id
DeclinedEventRelation,RelationId,id
DeclinedEventRelation,EventId,id
DeclinedEventRelation,RespondedDate,datetime
DeclinedEventRelation,Response,string
DeclinedEventRelation,CreatedDate,datetime
DeclinedEventRelation,CreatedById,id
DeclinedEventRelation,LastModifiedDate,datetime
DeclinedEventRelation,LastModifiedById,id
DeclinedEventRelation,SystemModstamp,datetime
DeclinedEventRelation,IsDeleted,boolean
DeclinedEventRelation,Type,string
DeleteEvent,Id,id
DeleteEvent,Record,string
DeleteEvent,RecordName,string
DeleteEvent,DeletedById,id
DeleteEvent,DeletedDate,datetime
DeleteEvent,SobjectName,string
DeleteEvent,SystemModstamp,datetime
DigitalWallet,Id,id
DigitalWallet,IsDeleted,boolean
DigitalWallet,DigitalWalletNumber,string
DigitalWallet,CreatedDate,datetime
DigitalWallet,CreatedById,id
DigitalWallet,LastModifiedDate,datetime
DigitalWallet,LastModifiedById,id
DigitalWallet,SystemModstamp,datetime
DigitalWallet,LastViewedDate,datetime
DigitalWallet,LastReferencedDate,datetime
DigitalWallet,PaymentGatewayId,id
DigitalWallet,NickName,string
DigitalWallet,GatewayToken,string
DigitalWallet,GatewayTokenDetails,textarea
DigitalWallet,Customer,string
DigitalWallet,Email,email
DigitalWallet,AccountId,id
DigitalWallet,Status,picklist
DigitalWallet,CompanyName,string
DigitalWallet,PaymentMethodStreet,textarea
DigitalWallet,PaymentMethodCity,string
DigitalWallet,PaymentMethodState,string
DigitalWallet,PaymentMethodPostalCode,string
DigitalWallet,PaymentMethodCountry,string
DigitalWallet,PaymentMethodLatitude,double
DigitalWallet,PaymentMethodLongitude,double
DigitalWallet,PaymentMethodGeocodeAccuracy,picklist
DigitalWallet,PaymentMethodAddress,address
DigitalWallet,Comments,textarea
DigitalWallet,ProcessingMode,picklist
DigitalWallet,MacAddress,string
DigitalWallet,Phone,phone
DigitalWallet,IpAddress,string
DigitalWallet,AuditEmail,email
DigitalWallet,GatewayTokenEncrypted,encryptedstring
Document,Id,id
Document,FolderId,id
Document,IsDeleted,boolean
Document,Name,string
Document,DeveloperName,string
Document,NamespacePrefix,string
Document,ContentType,string
Document,Type,string
Document,IsPublic,boolean
Document,BodyLength,int
Document,Body,base64
Document,Url,string
Document,Description,textarea
Document,Keywords,string
Document,IsInternalUseOnly,boolean
Document,AuthorId,id
Document,CreatedDate,datetime
Document,CreatedById,id
Document,LastModifiedDate,datetime
Document,LastModifiedById,id
Document,SystemModstamp,datetime
Document,IsBodySearchable,boolean
Document,LastViewedDate,datetime
Document,LastReferencedDate,datetime
DocumentAttachmentMap,Id,id
DocumentAttachmentMap,ParentId,id
DocumentAttachmentMap,DocumentId,id
DocumentAttachmentMap,DocumentSequence,int
DocumentAttachmentMap,CreatedDate,datetime
DocumentAttachmentMap,CreatedById,id
Domain,Id,id
Domain,DomainType,picklist
Domain,Domain,string
Domain,OptionsHstsHeaders,boolean
Domain,OptionsHstsPreload,boolean
Domain,CnameTarget,string
Domain,HttpsOption,picklist
Domain,CreatedDate,datetime
Domain,CreatedById,id
Domain,LastModifiedDate,datetime
Domain,LastModifiedById,id
Domain,SystemModstamp,datetime
DomainSite,Id,id
DomainSite,DomainId,id
DomainSite,SiteId,id
DomainSite,PathPrefix,string
DomainSite,CreatedDate,datetime
DomainSite,CreatedById,id
DomainSite,LastModifiedDate,datetime
DomainSite,LastModifiedById,id
DomainSite,SystemModstamp,datetime
DuplicateRecordItem,Id,id
DuplicateRecordItem,IsDeleted,boolean
DuplicateRecordItem,Name,string
DuplicateRecordItem,CreatedDate,datetime
DuplicateRecordItem,CreatedById,id
DuplicateRecordItem,LastModifiedDate,datetime
DuplicateRecordItem,LastModifiedById,id
DuplicateRecordItem,SystemModstamp,datetime
DuplicateRecordItem,DuplicateRecordSetId,id
DuplicateRecordItem,RecordId,id
DuplicateRecordSet,Id,id
DuplicateRecordSet,IsDeleted,boolean
DuplicateRecordSet,Name,string
DuplicateRecordSet,CreatedDate,datetime
DuplicateRecordSet,CreatedById,id
DuplicateRecordSet,LastModifiedDate,datetime
DuplicateRecordSet,LastModifiedById,id
DuplicateRecordSet,SystemModstamp,datetime
DuplicateRecordSet,LastViewedDate,datetime
DuplicateRecordSet,LastReferencedDate,datetime
DuplicateRecordSet,DuplicateRuleId,id
DuplicateRecordSet,RecordCount,int
DuplicateRule,Id,id
DuplicateRule,IsDeleted,boolean
DuplicateRule,SobjectType,picklist
DuplicateRule,DeveloperName,string
DuplicateRule,Language,picklist
DuplicateRule,MasterLabel,string
DuplicateRule,NamespacePrefix,string
DuplicateRule,CreatedDate,datetime
DuplicateRule,CreatedById,id
DuplicateRule,LastModifiedDate,datetime
DuplicateRule,LastModifiedById,id
DuplicateRule,SystemModstamp,datetime
DuplicateRule,IsActive,boolean
DuplicateRule,SobjectSubtype,picklist
DuplicateRule,LastViewedDate,datetime
EmailDomainFilter,Id,id
EmailDomainFilter,IsDeleted,boolean
EmailDomainFilter,CreatedDate,datetime
EmailDomainFilter,CreatedById,id
EmailDomainFilter,LastModifiedDate,datetime
EmailDomainFilter,LastModifiedById,id
EmailDomainFilter,SystemModstamp,datetime
EmailDomainFilter,PriorityNumber,int
EmailDomainFilter,EmailRelayId,id
EmailDomainFilter,ToDomain,textarea
EmailDomainFilter,FromDomain,textarea
EmailDomainFilter,IsActive,boolean
EmailDomainKey,Id,id
EmailDomainKey,IsDeleted,boolean
EmailDomainKey,CreatedDate,datetime
EmailDomainKey,CreatedById,id
EmailDomainKey,LastModifiedDate,datetime
EmailDomainKey,LastModifiedById,id
EmailDomainKey,SystemModstamp,datetime
EmailDomainKey,Selector,string
EmailDomainKey,Domain,string
EmailDomainKey,DomainMatch,picklist
EmailDomainKey,IsActive,boolean
EmailDomainKey,AlternateSelector,string
EmailDomainKey,TxtRecordName,string
EmailDomainKey,AlternateTxtRecordName,string
EmailDomainKey,TxtRecordsPublishState,picklist
EmailDomainKey,KeySize,int
EmailDomainKey,PublicKey,textarea
EmailDomainKey,AlternatePublicKey,textarea
